date,open,high,low,close,volume,dividends,splits
2014-12-23,188.64,188.7,187.94,188.26,122167900,0.0,0
2014-12-24,188.51,188.8,188.23,188.28,42963400,0.0,0
2014-12-26,188.77,189.26,188.71,188.89,57326700,0.0,0
2014-12-29,188.69,189.37,188.62,189.14,79643900,0.0,0
2014-12-30,188.68,188.82,188.04,188.13,73540800,0.0,0
2014-12-31,188.48,188.66,186.12,186.26,130333800,0.0,0
2015-01-02,187.02,187.47,185.03,186.16,121465900,0.0,0
2015-01-05,185.02,185.2,182.46,182.8,169632600,0.0,0
2015-01-06,183.13,183.7,180.21,181.08,209151400,0.0,0
2015-01-07,182.53,183.7,182.04,183.33,125346700,0.0,0
2015-01-08,184.87,186.82,184.85,186.59,147217800,0.0,0
2015-01-09,187.04,187.06,184.42,185.09,158567300,0.0,0
2015-01-12,185.24,185.41,182.98,183.64,144396100,0.0,0
2015-01-13,184.97,186.2,181.7,183.12,214553300,0.0,0
2015-01-14,180.92,182.24,179.94,182.02,192991100,0.0,0
2015-01-15,182.72,183.06,180.22,180.35,176613900,0.0,0
2015-01-16,180.12,182.89,179.92,182.72,211879600,0.0,0
2015-01-20,183.41,183.7,181.39,183.11,130991100,0.0,0
2015-01-21,182.6,184.56,182.09,184.03,122942700,0.0,0
2015-01-22,184.85,186.91,183.35,186.77,174356000,0.0,0
2015-01-23,186.49,186.77,185.6,185.74,117516800,0.0,0
2015-01-26,185.51,186.28,184.73,186.18,92009700,0.0,0
2015-01-27,183.93,184.97,182.82,183.72,134044600,0.0,0
2015-01-28,185.02,185.13,181.16,181.37,168514300,0.0,0
2015-01-29,181.58,183.32,180.04,183.04,173585400,0.0,0
2015-01-30,181.76,183.21,180.45,180.74,197729700,0.0,0
2015-02-02,181.28,183.08,179.3,182.98,163107000,0.0,0
2015-02-03,183.96,185.63,183.55,185.62,124212900,0.0,0
2015-02-04,184.79,186.11,184.42,184.92,134306700,0.0,0
2015-02-05,185.64,186.95,185.56,186.78,97953200,0.0,0
2015-02-06,187.18,187.8,185.7,186.27,125672000,0.0,0
2015-02-09,185.56,186.35,184.99,185.43,87219000,0.0,0
2015-02-10,186.57,187.69,185.48,187.41,96164200,0.0,0
2015-02-11,187.23,187.99,186.52,187.52,91087800,0.0,0
2015-02-12,188.39,189.39,187.55,189.32,97545900,0.0,0
2015-02-13,189.46,190.16,189.18,190.1,93670400,0.0,0
2015-02-17,189.76,190.59,189.49,190.4,76968200,0.0,0
2015-02-18,189.99,190.5,189.7,190.42,80652900,0.0,0
2015-02-19,189.77,190.68,189.61,190.28,91462500,0.0,0
2015-02-20,189.83,191.51,189.15,191.42,140896400,0.0,0
2015-02-23,191.15,191.4,190.74,191.4,74411100,0.0,0
2015-02-24,191.32,192.16,190.99,191.94,72472300,0.0,0
2015-02-25,191.8,192.33,191.41,191.78,73061700,0.0,0
2015-02-26,191.68,191.85,190.89,191.55,72697900,0.0,0
2015-02-27,191.44,191.73,190.84,190.9,108076000,0.0,0
2015-03-02,191.01,192.17,190.95,192.1,87491400,0.0,0
2015-03-03,191.63,192.16,190.37,191.32,110325800,0.0,0
2015-03-04,190.66,190.74,189.45,190.51,114497200,0.0,0
2015-03-05,190.86,191.03,190.16,190.72,76873000,0.0,0
2015-03-06,189.78,190.25,187.67,188.04,188128000,0.0,0
2015-03-09,188.25,189.2,188.08,188.81,89818900,0.0,0
2015-03-10,187.32,187.41,185.71,185.75,157121300,0.0,0
2015-03-11,186.03,186.22,185.23,185.32,110145700,0.0,0
2015-03-12,186.01,187.75,185.95,187.67,93993500,0.0,0
2015-03-13,187.37,188.42,185.39,186.52,162410900,0.0,0
2015-03-16,187.32,189.11,186.55,189.01,136099200,0.0,0
2015-03-17,188.21,188.87,187.56,188.45,94510400,0.0,0
2015-03-18,187.94,191.45,187.24,190.72,228808500,0.0,0
2015-03-19,190.26,190.73,189.42,189.85,117917300,0.0,0
2015-03-20,190.89,192.08,190.69,191.52,177715100,0.931,0
2015-03-23,191.53,192.16,191.15,191.15,71784500,0.0,0
2015-03-24,191.01,191.51,190.0,190.08,77805300,0.0,0
2015-03-25,190.3,190.56,187.25,187.29,159521700,0.0,0
2015-03-26,186.56,187.85,185.8,186.84,153067200,0.0,0
2015-03-27,186.72,187.46,186.51,187.27,118939000,0.0,0
2015-03-30,188.4,189.88,188.38,189.56,96180400,0.0,0
2015-03-31,188.66,189.42,187.84,187.9,126768700,0.0,0
2015-04-01,187.86,187.89,186.15,187.24,137303600,0.0,0
2015-04-02,187.16,188.4,186.96,187.91,86900900,0.0,0
2015-04-06,186.94,189.74,186.79,189.17,114368200,0.0,0
2015-04-07,189.2,190.02,188.64,188.67,81236300,0.0,0
2015-04-08,188.92,189.79,188.49,189.31,89351900,0.0,0
2015-04-09,189.13,190.4,188.59,190.15,85548900,0.0,0
2015-04-10,190.42,191.23,190.2,191.19,72722900,0.0,0
2015-04-13,191.03,191.72,190.27,190.32,74436600,0.0,0
2015-04-14,190.1,190.89,189.42,190.69,75099900,0.0,0
2015-04-15,191.2,192.1,191.1,191.54,99529300,0.0,0
2015-04-16,191.18,192.04,190.96,191.49,68934900,0.0,0
2015-04-17,190.19,190.45,188.43,189.28,191113200,0.0,0
2015-04-20,190.29,191.38,190.2,191.01,92189500,0.0,0
2015-04-21,191.76,191.93,190.46,190.79,72559800,0.0,0
2015-04-22,191.16,191.92,190.15,191.72,78264600,0.0,0
2015-04-23,191.29,192.92,191.16,192.21,102585900,0.0,0
2015-04-24,192.66,192.94,192.16,192.65,61327400,0.0,0
2015-04-27,193.27,193.41,191.64,191.85,79358100,0.0,0
2015-04-28,191.82,192.52,190.54,192.46,86863500,0.0,0
2015-04-29,191.49,192.32,190.79,191.67,125684900,0.0,0
2015-04-30,191.04,191.47,188.98,189.75,161304900,0.0,0
2015-05-01,190.6,191.85,190.49,191.81,103399700,0.0,0
2015-05-04,192.27,192.99,192.15,192.35,70927200,0.0,0
2015-05-05,192.09,192.48,189.99,190.15,113326200,0.0,0
2015-05-06,190.75,191.09,188.2,189.37,135060200,0.0,0
2015-05-07,189.26,190.59,188.89,190.12,88244900,0.0,0
2015-05-08,191.95,192.84,191.86,192.62,155877300,0.0,0
2015-05-11,192.58,192.87,191.62,191.71,75708100,0.0,0
2015-05-12,190.8,191.72,189.89,191.13,119727600,0.0,0
2015-05-13,191.58,192.26,190.91,191.17,94667900,0.0,0
2015-05-14,192.28,193.26,191.98,193.16,95934000,0.0,0
2015-05-15,193.37,193.53,192.84,193.37,76510100,0.0,0
2015-05-18,193.19,194.24,193.12,193.97,74549700,0.0,0
2015-05-19,194.1,194.4,193.6,193.91,72114600,0.0,0
2015-05-20,194.02,194.59,193.43,193.77,76857500,0.0,0
2015-05-21,193.62,194.56,193.43,194.34,64764600,0.0,0
2015-05-22,193.92,194.37,193.8,193.87,57433500,0.0,0
2015-05-26,193.33,193.8,191.33,191.79,124308600,0.0,0
2015-05-27,192.29,193.86,191.84,193.61,93214000,0.0,0
2015-05-28,193.27,193.51,192.63,193.39,74974600,0.0,0
2015-05-29,193.32,193.36,191.9,192.19,124919600,0.0,0
2015-06-01,192.92,193.28,191.71,192.58,93338800,0.0,0
2015-06-02,192.08,193.14,191.4,192.39,91531000,0.0,0
2015-06-03,192.97,193.58,192.36,192.9,87820900,0.0,0
2015-06-04,192.12,192.84,190.92,191.27,151882800,0.0,0
2015-06-05,191.1,191.68,190.22,190.94,121704700,0.0,0
2015-06-08,190.82,190.99,189.68,189.77,89063300,0.0,0
2015-06-09,189.74,190.33,189.05,189.74,105034700,0.0,0
2015-06-10,190.58,192.43,190.51,192.01,134551300,0.0,0
2015-06-11,192.5,193.05,192.24,192.63,73876400,0.0,0
2015-06-12,191.73,192.5,190.86,191.16,135382400,0.0,0
2015-06-15,189.91,190.65,189.14,190.34,124384200,0.0,0
2015-06-16,190.18,191.47,189.99,191.38,85308200,0.0,0
2015-06-17,191.69,192.35,190.57,191.69,126708600,0.0,0
2015-06-18,192.34,194.19,191.72,193.68,165867900,0.0,0
2015-06-19,193.42,193.5,192.41,192.82,130478700,1.03,0
2015-06-22,193.83,194.45,193.58,193.81,70696000,0.0,0
2015-06-23,194.04,194.31,193.52,193.95,68476800,0.0,0
2015-06-24,193.65,194.06,192.51,192.54,92307300,0.0,0
2015-06-25,193.09,193.22,191.87,191.95,97107400,0.0,0
2015-06-26,192.35,192.61,191.31,191.92,104174800,0.0,0
2015-06-29,190.3,191.92,187.81,187.89,202621300,0.0,0
2015-06-30,189.57,189.63,187.76,188.28,182925100,0.0,0
2015-07-01,190.0,190.28,188.93,189.79,135979900,0.0,0
2015-07-02,190.31,190.5,189.16,189.62,104373700,0.0,0
2015-07-06,188.21,189.93,187.99,189.08,117975400,0.0,0
2015-07-07,189.3,190.41,186.69,190.27,173820200,0.0,0
2015-07-08,188.81,189.12,186.82,187.08,164020100,0.0,0
2015-07-09,189.37,189.66,187.3,187.42,144113100,0.0,0
2015-07-10,189.6,190.23,187.46,189.77,129456900,0.0,0
2015-07-13,191.16,191.99,191.11,191.87,106069400,0.0,0
2015-07-14,191.82,193.04,191.76,192.7,81709600,0.0,0
2015-07-15,192.75,193.25,192.12,192.64,97914100,0.0,0
2015-07-16,193.79,194.18,193.53,194.18,106683300,0.0,0
2015-07-17,194.17,194.41,193.73,194.35,89030000,0.0,0
2015-07-20,194.6,194.99,194.1,194.45,70446800,0.0,0
2015-07-21,194.3,194.59,193.35,193.68,77965000,0.0,0
2015-07-22,192.93,193.7,192.89,193.33,88667900,0.0,0
2015-07-23,193.48,193.59,191.85,192.24,90509100,0.0,0
2015-07-24,192.35,192.42,189.88,190.25,117755000,0.0,0
2015-07-27,189.28,189.84,188.66,189.14,132361100,0.0,0
2015-07-28,190.06,191.62,189.15,191.47,123544800,0.0,0
2015-07-29,191.6,193.03,191.45,192.78,105791300,0.0,0
2015-07-30,192.23,193.01,191.55,192.83,91304400,0.0,0
2015-07-31,193.38,193.41,192.23,192.54,103266900,0.0,0
2015-08-03,192.5,192.56,190.85,191.89,113965700,0.0,0
2015-08-04,191.81,192.31,190.98,191.51,81820800,0.0,0
2015-08-05,192.49,193.28,191.83,192.14,85786800,0.0,0
2015-08-06,192.35,192.46,189.93,190.57,116030800,0.0,0
2015-08-07,190.4,190.56,189.22,190.2,117858000,0.0,0
2015-08-10,191.42,192.69,191.42,192.6,80270700,0.0,0
2015-08-11,191.14,191.6,190.03,190.86,126081400,0.0,0
2015-08-12,189.44,191.29,187.84,191.09,172123700,0.0,0
2015-08-13,190.92,191.67,190.26,190.85,89383300,0.0,0
2015-08-14,190.64,191.63,190.49,191.55,72786500,0.0,0
2015-08-17,190.9,192.62,190.4,192.62,79072600,0.0,0
2015-08-18,192.32,192.7,191.81,192.06,71692700,0.0,0
2015-08-19,191.25,192.09,189.66,190.54,172946000,0.0,0
2015-08-20,188.89,190.52,186.5,186.56,194327900,0.0,0
2015-08-21,184.52,186.54,180.66,180.95,346588500,0.0,0
2015-08-24,171.49,180.63,166.84,173.33,507244300,0.0,0
2015-08-25,178.75,178.77,170.97,171.29,369833100,0.0,0
2015-08-26,175.69,178.17,172.3,177.87,339257000,0.0,0
2015-08-27,180.21,182.4,178.55,182.27,274143900,0.0,0
2015-08-28,181.56,182.79,181.03,182.27,160414400,0.0,0
2015-08-31,181.2,182.14,180.2,180.8,163298800,0.0,0
2015-09-01,176.64,178.15,174.45,175.41,256000400,0.0,0
2015-09-02,178.01,178.78,176.0,178.73,160269300,0.0,0
2015-09-03,179.51,181.15,178.32,178.86,152087800,0.0,0
2015-09-04,176.39,177.32,175.26,176.16,207081000,0.0,0
2015-09-08,179.22,180.75,178.52,180.58,116025700,0.0,0
2015-09-09,182.31,182.45,177.77,178.17,149347700,0.0,0
2015-09-10,177.96,180.39,177.67,179.14,158611100,0.0,0
2015-09-11,178.71,180.02,177.93,179.95,119691200,0.0,0
2015-09-14,180.14,180.2,178.75,179.28,79452000,0.0,0
2015-09-15,179.83,182.01,179.24,181.52,113806200,0.0,0
2015-09-16,181.85,183.31,181.48,183.1,99581600,0.0,0
2015-09-17,182.95,185.58,182.27,182.69,276046600,0.0,0
2015-09-18,179.94,182.67,179.25,179.7,223657500,1.033,0
2015-09-21,180.61,181.75,179.48,180.63,105726200,0.0,0
2015-09-22,178.26,178.79,177.04,178.29,153890900,0.0,0
2015-09-23,178.47,178.98,177.37,178.0,92790600,0.0,0
2015-09-24,176.67,177.86,175.2,177.36,159378800,0.0,0
2015-09-25,178.96,179.29,176.35,177.31,155054800,0.0,0
2015-09-28,176.33,176.45,172.52,172.86,178515900,0.0,0
2015-09-29,173.1,174.45,171.87,172.96,159045600,0.0,0
2015-09-30,175.03,176.37,174.18,176.19,163452000,0.0,0
2015-10-01,176.6,176.98,174.52,176.65,131079000,0.0,0
2015-10-02,174.48,179.31,173.88,179.29,211003300,0.0,0
2015-10-05,180.63,182.73,180.51,182.48,126320800,0.0,0
2015-10-06,182.33,182.95,181.13,181.85,110274500,0.0,0
2015-10-07,182.87,183.73,181.57,183.34,124307300,0.0,0
2015-10-08,182.92,185.31,182.59,185.0,153055200,0.0,0
2015-10-09,185.15,185.63,184.42,185.11,107069200,0.0,0
2015-10-12,185.19,185.5,184.72,185.28,56395600,0.0,0
2015-10-13,184.48,185.87,183.93,184.11,88038700,0.0,0
2015-10-14,184.05,184.68,182.91,183.23,99106200,0.0,0
2015-10-15,183.96,186.05,183.55,186.04,134142200,0.0,0
2015-10-16,186.49,186.91,185.65,186.89,114580100,0.0,0
2015-10-19,186.18,186.98,185.84,186.98,76523900,0.0,0
2015-10-20,186.5,187.41,186.23,186.74,78448500,0.0,0
2015-10-21,187.2,187.37,185.4,185.59,102038000,0.0,0
2015-10-22,186.62,188.95,185.59,188.72,174911700,0.0,0
2015-10-23,190.55,191.19,189.68,190.79,144442300,0.0,0
2015-10-26,190.6,190.66,189.92,190.32,69033000,0.0,0
2015-10-27,189.58,190.32,189.21,189.95,77905800,0.0,0
2015-10-28,190.32,192.14,189.59,192.11,135906700,0.0,0
2015-10-29,191.56,192.41,191.43,192.0,90525500,0.0,0
2015-10-30,192.21,192.56,191.0,191.18,131076900,0.0,0
2015-11-02,191.53,193.65,191.4,193.44,86270800,0.0,0
2015-11-03,193.05,194.6,192.8,194.0,95246100,0.0,0
2015-11-04,194.32,194.46,192.82,193.41,96224500,0.0,0
2015-11-05,193.47,193.98,192.24,193.22,78408700,0.0,0
2015-11-06,192.84,193.37,191.66,193.12,110471500,0.0,0
2015-11-09,192.44,192.61,190.27,191.31,131008700,0.0,0
2015-11-10,190.79,191.79,190.49,191.75,75874600,0.0,0
2015-11-11,192.05,192.1,190.93,191.0,67846000,0.0,0
2015-11-12,189.86,190.38,188.32,188.33,121315200,0.0,0
2015-11-13,187.88,188.18,186.13,186.22,153577100,0.0,0
2015-11-16,186.02,189.12,185.89,189.05,117645200,0.0,0
2015-11-17,189.39,190.36,188.37,188.91,121123700,0.0,0
2015-11-18,189.44,192.07,189.39,191.91,121342500,0.0,0
2015-11-19,191.78,192.21,191.42,191.75,88220500,0.0,0
2015-11-20,192.57,193.19,192.03,192.44,94011500,0.0,0
2015-11-23,192.51,193.06,191.72,192.22,64931200,0.0,0
2015-11-24,191.12,192.92,190.7,192.48,98874400,0.0,0
2015-11-25,192.62,192.84,192.17,192.45,51980100,0.0,0
2015-11-27,192.55,192.89,192.03,192.67,37317800,0.0,0
2015-11-30,192.85,192.98,191.75,191.87,112822700,0.0,0
2015-12-01,192.56,193.83,192.26,193.7,97858400,0.0,0
2015-12-02,193.65,194.0,191.45,191.73,108441300,0.0,0
2015-12-03,192.0,192.3,188.25,189.04,166224200,0.0,0
2015-12-04,189.04,193.05,189.04,192.73,192913900,0.0,0
2015-12-07,192.37,192.83,190.5,191.56,102027100,0.0,0
2015-12-08,189.85,191.51,189.2,190.27,103372400,0.0,0
2015-12-09,189.58,191.86,187.73,188.79,162401500,0.0,0
2015-12-10,188.87,190.72,188.61,189.28,116128900,0.0,0
2015-12-11,186.96,187.69,185.27,185.61,211173300,0.0,0
2015-12-14,185.79,186.69,183.84,186.55,182385200,0.0,0
2015-12-15,188.21,189.5,186.52,188.51,154069600,0.0,0
2015-12-16,189.74,191.6,188.3,191.27,197017000,0.0,0
2015-12-17,191.61,191.68,188.33,188.35,173092500,0.0,0
2015-12-18,187.54,187.69,184.82,185.0,251393500,1.212,0
2015-12-21,186.28,186.72,185.06,186.52,99094300,0.0,0
2015-12-22,187.49,188.54,186.41,188.22,111026200,0.0,0
2015-12-23,189.32,190.59,189.21,190.55,110987200,0.0,0
2015-12-24,190.27,190.83,189.99,190.23,48539600,0.0,0
2015-12-28,189.47,189.84,188.62,189.8,65899900,0.0,0
2015-12-29,191.0,192.18,190.96,191.82,92640700,0.0,0
2015-12-30,191.55,191.65,190.31,190.46,63317700,0.0,0
2015-12-31,189.72,190.43,188.56,188.56,114877900,0.0,0
2016-01-04,185.43,185.93,183.67,185.92,222353500,0.0,0
2016-01-05,186.27,186.74,185.02,186.24,110845800,0.0,0
2016-01-06,183.44,185.03,182.76,183.89,152112600,0.0,0
2016-01-07,180.66,182.61,179.05,179.48,213436100,0.0,0
2016-01-08,180.53,181.14,177.19,177.51,209817200,0.0,0
2016-01-11,178.51,178.88,175.56,177.68,187941300,0.0,0
2016-01-12,179.26,179.94,176.78,179.11,172330500,0.0,0
2016-01-13,179.85,180.22,174.23,174.65,221168900,0.0,0
2016-01-14,175.31,178.74,173.57,177.51,240795600,0.0,0
2016-01-15,172.74,174.58,171.59,173.7,324846400,0.0,0
2016-01-19,175.69,175.83,172.22,173.94,195244400,0.0,0
2016-01-20,171.13,173.42,167.42,171.71,286547800,0.0,0
2016-01-21,172.22,174.68,170.77,172.67,195772900,0.0,0
2016-01-22,175.53,176.43,174.69,176.21,168319600,0.0,0
2016-01-25,175.66,175.87,173.33,173.55,130371700,0.0,0
2016-01-26,174.27,176.22,173.9,175.91,141036800,0.0,0
2016-01-27,175.34,177.17,173.01,174.0,185681700,0.0,0
2016-01-28,175.69,175.91,173.1,174.91,143798800,0.0,0
2016-01-29,175.75,179.32,175.62,179.17,210529300,0.0,0
2016-02-01,178.07,179.97,177.43,179.11,136061600,0.0,0
2016-02-02,177.54,177.55,175.3,175.88,182564900,0.0,0
2016-02-03,177.03,177.38,173.05,176.93,205054900,0.0,0
2016-02-04,176.39,178.27,175.69,177.21,139531800,0.0,0
2016-02-05,176.65,177.27,173.14,173.83,180788300,0.0,0
2016-02-08,171.82,172.14,169.07,171.49,191526700,0.0,0
2016-02-09,169.59,172.9,169.44,171.5,184513100,0.0,0
2016-02-10,172.41,174.19,171.22,171.35,148214100,0.0,0
2016-02-11,168.65,170.27,167.49,169.13,219058900,0.0,0
2016-02-12,171.07,172.63,170.14,172.61,127632400,0.0,0
2016-02-16,174.59,175.55,173.54,175.53,120250700,0.0,0
2016-02-17,176.8,178.8,176.66,178.39,136009500,0.0,0
2016-02-18,178.69,178.75,177.32,177.66,102343000,0.0,0
2016-02-19,176.81,177.75,176.15,177.58,114793000,0.0,0
2016-02-22,179.31,180.31,179.24,180.15,103640300,0.0,0
2016-02-23,179.43,179.73,177.75,177.88,111455300,0.0,0
2016-02-24,176.31,178.99,175.1,178.69,150812200,0.0,0
2016-02-25,179.18,180.86,178.35,180.85,110728300,0.0,0
2016-02-26,181.81,181.91,180.26,180.44,129833700,0.0,0
2016-02-29,180.46,181.49,178.81,179.02,125918100,0.0,0
2016-03-01,180.36,183.32,179.85,183.23,141799700,0.0,0
2016-03-02,182.89,184.11,182.44,184.05,102415000,0.0,0
2016-03-03,183.86,184.79,183.23,184.78,95172200,0.0,0
2016-03-04,184.99,186.23,184.08,185.38,129293600,0.0,0
2016-03-07,184.37,185.97,184.28,185.52,100219000,0.0,0
2016-03-08,184.35,184.9,183.32,183.5,123974900,0.0,0
2016-03-09,184.39,184.78,183.53,184.41,94801200,0.0,0
2016-03-10,184.94,185.97,182.56,184.55,156838700,0.0,0
2016-03-11,186.14,187.58,184.53,187.53,137964500,0.0,0
2016-03-14,186.98,187.79,186.62,187.29,73612000,0.0,0
2016-03-15,186.24,187.32,185.95,186.99,93169100,0.0,0
2016-03-16,186.46,188.51,186.41,188.07,129303200,0.0,0
2016-03-17,187.98,189.82,187.54,189.26,134278500,0.0,0
2016-03-18,189.81,190.38,189.47,190.0,138372400,1.05,0
2016-03-21,189.72,190.53,189.47,190.27,72926700,0.0,0
2016-03-22,189.43,190.79,189.25,190.17,97471900,0.0,0
2016-03-23,189.75,189.96,188.73,188.92,81052500,0.0,0
2016-03-24,187.79,188.87,187.55,188.83,84360900,0.0,0
2016-03-28,189.29,189.52,188.45,188.94,62408200,0.0,0
2016-03-29,188.5,190.81,188.16,190.69,92922900,0.0,0
2016-03-30,191.79,192.32,191.13,191.53,86365300,0.0,0
2016-03-31,191.43,191.89,190.89,191.06,94584100,0.0,0
2016-04-01,189.98,192.57,189.63,192.37,114423500,0.0,0
2016-04-04,192.28,192.51,191.41,191.74,63497000,0.0,0
2016-04-05,190.27,191.75,189.55,189.83,99662200,0.0,0
2016-04-06,189.83,191.97,189.63,191.9,91839800,0.0,0
2016-04-07,190.71,191.1,188.81,189.6,113859000,0.0,0
2016-04-08,190.9,191.37,189.53,190.12,95040600,0.0,0
2016-04-11,190.81,191.58,189.57,189.67,83757500,0.0,0
2016-04-12,189.86,191.74,189.37,191.44,115350600,0.0,0
2016-04-13,192.44,193.46,192.29,193.37,96336400,0.0,0
2016-04-14,193.44,193.93,193.0,193.38,65212900,0.0,0
2016-04-15,193.38,193.53,192.81,193.17,75761600,0.0,0
2016-04-18,193.17,194.56,192.44,194.52,82531000,0.0,0
2016-04-19,194.99,195.42,194.24,195.14,88316100,0.0,0
2016-04-20,195.18,196.08,194.66,195.32,81100300,0.0,0
2016-04-21,195.34,195.46,193.97,194.27,85695000,0.0,0
2016-04-22,193.88,194.57,193.29,194.27,99251700,0.0,0
2016-04-25,193.61,193.98,192.94,193.94,66166500,0.0,0
2016-04-26,194.34,194.78,193.7,194.23,75864200,0.0,0
2016-04-27,193.81,195.05,193.42,194.63,77329400,0.0,0
2016-04-28,193.8,195.01,192.4,192.86,97216200,0.0,0
2016-04-29,192.18,192.56,190.61,191.82,142424100,0.0,0
2016-05-02,192.37,193.54,191.89,193.34,62188000,0.0,0
2016-05-03,191.99,192.25,190.84,191.66,106422100,0.0,0
2016-05-04,190.57,191.37,190.04,190.59,92243800,0.0,0
2016-05-05,191.1,191.49,190.09,190.55,67619200,0.0,0
2016-05-06,189.71,191.3,189.54,191.25,89315000,0.0,0
2016-05-09,191.11,191.88,190.92,191.41,74374900,0.0,0
2016-05-10,192.18,193.81,192.11,193.79,77472200,0.0,0
2016-05-11,193.29,193.87,191.98,191.98,81727000,0.0,0
2016-05-12,192.71,192.9,190.92,192.03,89586300,0.0,0
2016-05-13,191.71,192.31,190.0,190.36,96474600,0.0,0
2016-05-16,190.54,192.76,190.48,192.24,77486800,0.0,0
2016-05-17,191.94,192.25,189.87,190.44,114924900,0.0,0
2016-05-18,190.06,191.79,189.31,190.5,120062100,0.0,0
2016-05-19,189.71,190.15,188.52,189.84,115430500,0.0,0
2016-05-20,190.51,191.6,190.45,191.04,104990400,0.0,0
2016-05-23,191.06,191.36,190.57,190.78,58682600,0.0,0
2016-05-24,191.67,193.59,191.64,193.25,93537800,0.0,0
2016-05-25,193.99,195.02,193.25,194.56,76621400,0.0,0
2016-05-26,194.71,194.96,194.27,194.62,55280700,0.0,0
2016-05-27,194.79,195.46,194.74,195.45,64211200,0.0,0
2016-05-31,195.75,195.87,194.47,195.08,109879400,0.0,0
2016-06-01,194.41,195.68,194.2,195.48,69936200,0.0,0
2016-06-02,195.04,196.09,194.52,196.08,63044700,0.0,0
2016-06-03,195.46,195.87,194.17,195.49,101757100,0.0,0
2016-06-06,195.88,196.87,195.7,196.48,64887000,0.0,0
2016-06-07,196.65,197.4,196.62,196.79,60974800,0.0,0
2016-06-08,196.94,197.57,196.8,197.43,66170900,0.0,0
2016-06-09,196.63,197.29,196.34,197.16,73786900,0.0,0
2016-06-10,195.66,196.03,194.7,195.29,113829200,0.0,0
2016-06-13,194.63,195.57,193.7,193.79,117751200,0.0,0
2016-06-14,193.37,194.06,192.37,193.41,125059300,0.0,0
2016-06-15,193.41,194.63,192.93,193.14,109124500,0.0,0
2016-06-16,193.14,193.9,191.13,193.71,149533100,0.0,0
2016-06-17,193.6,193.63,192.27,192.99,117055700,1.078,0
2016-06-20,195.14,195.88,194.14,194.24,82789600,0.0,0
2016-06-21,194.66,195.24,194.17,194.79,72461700,0.0,0
2016-06-22,194.98,195.78,194.31,194.47,95560500,0.0,0
2016-06-23,196.07,197.06,195.56,197.0,102731400,0.0,0
2016-06-24,190.29,197.04,189.44,189.93,333444400,0.0,0
2016-06-27,188.39,188.39,185.64,186.53,230775800,0.0,0
2016-06-28,188.28,189.92,187.95,189.89,159382400,0.0,0
2016-06-29,191.42,193.38,191.31,193.12,137328600,0.0,0
2016-06-30,193.64,195.81,193.03,195.76,165021900,0.0,0
2016-07-01,195.76,196.7,195.58,196.17,106055300,0.0,0
2016-07-05,195.26,195.38,194.1,194.76,109803700,0.0,0
2016-07-06,194.22,196.06,193.5,195.93,96021500,0.0,0
2016-07-07,196.12,196.85,194.96,195.81,85593800,0.0,0
2016-07-08,197.23,198.99,196.97,198.72,133971000,0.0,0
2016-07-11,199.23,200.05,199.0,199.42,73633900,0.0,0
2016-07-12,200.48,201.2,199.45,200.87,101275600,0.0,0
2016-07-13,201.33,201.34,200.31,200.84,87324100,0.0,0
2016-07-14,202.23,202.48,201.53,201.96,91230900,0.0,0
2016-07-15,202.58,202.8,201.21,201.69,107155400,0.0,0
2016-07-18,201.82,202.41,201.54,202.23,58725900,0.0,0
2016-07-19,201.78,202.07,201.51,202.03,54345700,0.0,0
2016-07-20,202.03,203.13,202.03,202.87,58159500,0.0,0
2016-07-21,202.75,202.99,201.62,202.1,67777300,0.0,0
2016-07-22,202.23,203.07,201.95,203.01,62787500,0.0,0
2016-07-25,202.79,202.84,201.82,202.46,55873100,0.0,0
2016-07-26,202.35,202.94,201.63,202.55,70080500,0.0,0
2016-07-27,202.96,203.04,201.5,202.34,84083900,0.0,0
2016-07-28,202.12,202.89,201.62,202.57,65035700,0.0,0
2016-07-29,202.28,203.29,201.97,202.9,79519400,0.0,0
2016-08-01,202.96,203.39,202.23,202.73,73311400,0.0,0
2016-08-02,202.46,202.63,200.52,201.43,92295500,0.0,0
2016-08-03,201.37,202.09,201.04,202.02,53993600,0.0,0
2016-08-04,202.14,202.58,200.22,202.23,46585500,0.0,0
2016-08-05,202.23,203.94,202.23,203.89,71892200,0.0,0
2016-08-08,204.09,204.21,203.48,203.77,39906500,0.0,0
2016-08-09,203.84,204.43,203.53,203.89,51251700,0.0,0
2016-08-10,204.01,204.09,203.0,203.38,57941100,0.0,0
2016-08-11,203.96,204.6,203.67,204.33,72504300,0.0,0
2016-08-12,203.99,204.38,203.71,204.15,61313500,0.0,0
2016-08-15,204.55,205.12,204.54,204.74,49813500,0.0,0
2016-08-16,204.28,204.36,203.68,203.68,53213600,0.0,0
2016-08-17,203.72,204.22,202.8,204.07,75134300,0.0,0
2016-08-18,204.04,204.56,203.92,204.52,52989300,0.0,0
2016-08-19,204.01,204.42,203.48,204.23,75443000,0.0,0
2016-08-22,203.96,204.47,203.56,204.22,61368800,0.0,0
2016-08-23,204.89,205.22,204.56,204.63,53399200,0.0,0
2016-08-24,204.47,204.57,203.12,203.58,71728900,0.0,0
2016-08-25,203.16,203.9,202.99,203.44,69224800,0.0,0
2016-08-26,203.65,204.77,202.09,203.06,122506300,0.0,0
